Accession	Begin	End	Chromosome	Orientation	Name	Symbol	Gene ID	Gene Type	Transcripts accession	Transcript name	Protein accession	Protein name	Protein length	Locus tag
CP009977.1	226866	227357	1	plus	damage-inducible protein CinA			protein-coding			ALR14651.1	damage-inducible protein CinA	163	PN96_01125
CP009977.1	227548	228594	1	plus	recombinase A	recA		protein-coding			ALR14652.1	recombinase A	348	PN96_01130
CP009977.1	228709	229176	1	plus	recombinase RecX			protein-coding			ALR14653.1	recombinase RecX	155	PN96_01135
CP009977.1	229319	231901	1	plus	alanyl-tRNA synthetase			protein-coding			ALR14654.1	alanyl-tRNA synthetase	860	PN96_01140
CP009977.1	232098	233285	1	plus	aspartate kinase			protein-coding			ALR14655.1	aspartate kinase	395	PN96_01145
CP009977.1	233377	233574	1	plus	carbon storage regulator			protein-coding			ALR14656.1	carbon storage regulator	65	PN96_01150
CP009977.1	233818	233910	1	plus	tRNA-Ser			tRNA						PN96_01155
CP009977.1	233954	234030	1	plus	tRNA-Arg			tRNA						PN96_01160
CP009977.1	234079	234171	1	plus	tRNA-Ser			tRNA						PN96_01165
CP009977.1	234239	234315	1	plus	tRNA-Arg			tRNA						PN96_01170
CP009977.1	234396	234472	1	plus	tRNA-Arg			tRNA						PN96_01175
CP009977.1	234536	234612	1	plus	tRNA-Arg			tRNA						PN96_01180
CP009977.1	234675	234751	1	plus	tRNA-Arg			tRNA						PN96_01185
CP009977.1	234814	234890	1	plus	tRNA-Arg			tRNA						PN96_01190
CP009977.1	234953	235029	1	plus	tRNA-Arg			tRNA						PN96_01195
CP009977.1	235092	235168	1	plus	tRNA-Arg			tRNA						PN96_01200
CP009977.1	235724	235981	1	plus	oxaloacetate decarboxylase subunit gamma			protein-coding			ALR14657.1	oxaloacetate decarboxylase subunit gamma	85	PN96_01205
CP009977.1	236014	237801	1	plus	oxaloacetate decarboxylase			protein-coding			ALR14658.1	oxaloacetate decarboxylase	595	PN96_01210
CP009977.1	237811	238941	1	plus	glutaconyl-CoA decarboxylase subunit beta			protein-coding			ALR14659.1	glutaconyl-CoA decarboxylase subunit beta	376	PN96_01215
CP009977.1	239079	240029	1	plus	NADPH:quinone reductase			protein-coding			ALR14660.1	NADPH:quinone reductase	316	PN96_01220
CP009977.1	240023	240484	1	plus	membrane protein			protein-coding			ALR14661.1	membrane protein	153	PN96_01225
CP009977.1	240494	243337	1	plus	peptidase M16			protein-coding			ALR14662.1	peptidase M16	947	PN96_01230
CP009977.1	243494	245062	1	plus	glutamate--cysteine ligase			protein-coding			ALR14663.1	glutamate--cysteine ligase	522	PN96_01235
CP009977.1	245093	245692	1	plus	hypothetical protein			protein-coding			ALR17174.1	hypothetical protein	199	PN96_01240
CP009977.1	245762	246280	1	plus	S-ribosylhomocysteinase			protein-coding			ALR14664.1	S-ribosylhomocysteinase	172	PN96_01245
CP009977.1	246365	247642	1	minus	hypothetical protein			protein-coding			ALR14665.1	hypothetical protein	425	PN96_01250
CP009977.1	247761	248555	1	minus	chromosome partitioning protein ParB			protein-coding			ALR14666.1	chromosome partitioning protein ParB	264	PN96_01255
CP009977.1	248780	250162	1	plus	signal recognition particle			protein-coding			ALR14667.1	signal recognition particle	460	PN96_01260
CP009977.1	250371	250619	1	plus	30S ribosomal protein S16			protein-coding			ALR14668.1	30S ribosomal protein S16	82	PN96_01265
CP009977.1	250650	251198	1	plus	16S rRNA-processing protein RimM	rimM		protein-coding			ALR14669.1	16S rRNA-processing protein RimM	182	PN96_01270
CP009977.1	251226	251987	1	plus	tRNA (guanine-N1)-methyltransferase	trmD		protein-coding			ALR14670.1	tRNA (guanine-N1)-methyltransferase	253	PN96_01275
CP009977.1	252028	252381	1	plus	50S ribosomal protein L19			protein-coding			ALR14671.1	50S ribosomal protein L19	117	PN96_01280
CP009977.1	252706	252900	1	minus	DNA gyrase inhibitor			protein-coding			ALR14672.1	DNA gyrase inhibitor	64	PN96_01285
CP009977.1	252974	253714	1	minus	cell division protein ZapD			protein-coding			ALR14673.1	cell division protein ZapD	246	PN96_01290
CP009977.1	253741	254355	1	minus	dephospho-CoA kinase	coaE		protein-coding			ALR14674.1	dephospho-CoA kinase	204	PN96_01295
CP009977.1	254356	255225	1	minus	methyltransferase			protein-coding			ALR14675.1	methyltransferase	289	PN96_01300
CP009977.1	255293	256516	1	minus	type II secretion system protein F			protein-coding			ALR14676.1	type II secretion system protein F	407	PN96_01305
CP009977.1	256547	258232	1	minus	general secretion pathway protein GspE			protein-coding			ALR14677.1	general secretion pathway protein GspE	561	PN96_01310
CP009977.1	258233	258691	1	minus	fimbrial protein			protein-coding			ALR14678.1	fimbrial protein	152	PN96_01315
CP009977.1	258958	259845	1	minus	nicotinate-nucleotide pyrophosphorylase			protein-coding			ALR14679.1	nicotinate-nucleotide pyrophosphorylase	295	PN96_01320
CP009977.1	259938	260483	1	plus	N-acetyl-anhydromuranmyl-L-alanine amidase			protein-coding			ALR14680.1	N-acetyl-anhydromuranmyl-L-alanine amidase	181	PN96_01325
CP009977.1	260893	261660	1	plus	transcriptional regulator PdhR	pdhR		protein-coding			ALR14681.1	transcriptional regulator PdhR	255	PN96_01330
CP009977.1	261710	264370	1	plus	pyruvate dehydrogenase	aceE		protein-coding			ALR14682.1	pyruvate dehydrogenase	886	PN96_01335
CP009977.1	264390	266279	1	plus	pyruvate dehydrogenase	aceF		protein-coding			ALR14683.1	pyruvate dehydrogenase	629	PN96_01340
CP009977.1	266546	267973	1	plus	dihydrolipoamide dehydrogenase			protein-coding			ALR14684.1	dihydrolipoamide dehydrogenase	475	PN96_01345
CP009977.1	268098	268712	1	minus	LuxR family transcriptional regulator			protein-coding			ALR14685.1	LuxR family transcriptional regulator	204	PN96_01350
CP009977.1	269030	269560	1	plus	hypoxanthine phosphoribosyltransferase			protein-coding			ALR14686.1	hypoxanthine phosphoribosyltransferase	176	PN96_01355
CP009977.1	269649	270317	1	minus	carbonic anhydrase			protein-coding			ALR14687.1	carbonic anhydrase	222	PN96_01360
CP009977.1	270597	272267	1	plus	Bicarbonate transporter BicA			protein-coding			ALR17175.1	Bicarbonate transporter BicA	556	PN96_01365
CP009977.1	272574	273485	1	plus	ABC transporter			protein-coding			ALR17176.1	ABC transporter	303	PN96_01370
CP009977.1	273495	274265	1	plus	ABC transporter permease			protein-coding			ALR14688.1	ABC transporter permease	256	PN96_01375
CP009977.1	274334	275236	1	minus	pantoate--beta-alanine ligase	panC		protein-coding			ALR14689.1	pantoate--beta-alanine ligase	300	PN96_01380
CP009977.1	275248	276042	1	minus	3-methyl-2-oxobutanoate hydroxymethyltransferase			protein-coding			ALR14690.1	3-methyl-2-oxobutanoate hydroxymethyltransferase	264	PN96_01385
CP009977.1	276067	276552	1	minus	2-amino-4-hydroxy-6-hydroxymethyldihydropteridine pyrophosphokinase			protein-coding			ALR14691.1	2-amino-4-hydroxy-6-hydroxymethyldihydropteridine pyrophosphokinase	161	PN96_01390
CP009977.1	276549	277913	1	minus	poly(A) polymerase			protein-coding			ALR14692.1	poly(A) polymerase	454	PN96_01395
CP009977.1	278014	278877	1	minus	glutamyl-tRNA synthetase			protein-coding			ALR14693.1	glutamyl-tRNA synthetase	287	PN96_01400
CP009977.1	278954	279400	1	minus	RNA polymerase-binding transcription factor	dksA		protein-coding			ALR14694.1	RNA polymerase-binding transcription factor	148	PN96_01405
CP009977.1	279525	280253	1	minus	transcriptional regulator			protein-coding			ALR14695.1	transcriptional regulator	242	PN96_01410
CP009977.1	280321	282789	1	plus	ATP-dependent helicase HrpB			protein-coding			ALR17177.1	ATP-dependent helicase HrpB	822	PN96_01415
CP009977.1	282782	285154	1	plus	peptidase			protein-coding			ALR14696.1	peptidase	790	PN96_01420
CP009977.1	285292	287610	1	plus	serine protease			protein-coding			ALR14697.1	serine protease	772	PN96_01425
CP009977.1	287878	290475	1	plus	bifunctional aconitate hydratase 2/2-methylisocitrate dehydratase			protein-coding			ALR14698.1	bifunctional aconitate hydratase 2/2-methylisocitrate dehydratase	865	PN96_01430
CP009977.1	290553	291686	1	minus	glycerate kinase			protein-coding			ALR14699.1	glycerate kinase	377	PN96_01435
CP009977.1	291704	292969	1	minus	gluconate:proton symporter			protein-coding			ALR14700.1	gluconate:proton symporter	421	PN96_01440
CP009977.1	293072	294247	1	minus	XRE family transcriptional regulator			protein-coding			ALR14701.1	XRE family transcriptional regulator	391	PN96_01445
CP009977.1	294367	294735	1	plus	hypothetical protein			protein-coding			ALR14702.1	hypothetical protein	122	PN96_01450
CP009977.1	294925	295263	1	plus	nitrogen regulatory protein P-II 1			protein-coding			ALR14703.1	nitrogen regulatory protein P-II 1	112	PN96_01455
CP009977.1	295292	296521	1	plus	ammonium transporter			protein-coding			ALR14704.1	ammonium transporter	409	PN96_01460
CP009977.1	296676	297689	1	plus	iron ABC transporter substrate-binding protein			protein-coding			ALR14705.1	iron ABC transporter substrate-binding protein	337	PN96_01465
CP009977.1	297881	299506	1	plus	iron ABC transporter permease			protein-coding			ALR14706.1	iron ABC transporter permease	541	PN96_01470
CP009977.1	299506	300537	1	plus	ABC transporter			protein-coding			ALR14707.1	ABC transporter	343	PN96_01475
CP009977.1	300643	302055	1	minus	phosphomutase			protein-coding			ALR14708.1	phosphomutase	470	PN96_01480
CP009977.1	302177	304585	1	minus	N,N'-diacetylchitobiose phosphorylase			protein-coding			ALR14709.1	N,N'-diacetylchitobiose phosphorylase	802	PN96_01485
CP009977.1	304669	306588	1	minus	beta-hexosaminidase			protein-coding			ALR14710.1	beta-hexosaminidase	639	PN96_01490
CP009977.1	306591	307487	1	minus	N-acetylglucosamine kinase			protein-coding			ALR14711.1	N-acetylglucosamine kinase	298	PN96_01495
CP009977.1	307492	309213	1	minus	chitobiase			protein-coding			ALR14712.1	chitobiase	573	PN96_01500
CP009977.1	309276	310271	1	minus	chemotaxis protein			protein-coding			ALR14713.1	chemotaxis protein	331	PN96_01505
CP009977.1	310320	311303	1	minus	sugar ABC transporter ATP-binding protein			protein-coding			ALR14714.1	sugar ABC transporter ATP-binding protein	327	PN96_01510
CP009977.1	311306	312331	1	minus	peptide ABC transporter permease			protein-coding			ALR14715.1	peptide ABC transporter permease	341	PN96_01515
CP009977.1	312334	313320	1	minus	peptide ABC transporter permease			protein-coding			ALR14716.1	peptide ABC transporter permease	328	PN96_01520
CP009977.1	313492	315174	1	minus	peptide ABC transporter substrate-binding protein			protein-coding			ALR14717.1	peptide ABC transporter substrate-binding protein	560	PN96_01525
CP009977.1	316050	319436	1	minus	histidine kinase			protein-coding			ALR14718.1	histidine kinase	1128	PN96_01530
CP009977.1	319435	319689	1	plus	hypothetical protein			protein-coding			ALR14719.1	hypothetical protein	84	PN96_01535
CP009977.1	319663	320688	1	minus	16S rRNA methyltransferase			protein-coding			ALR14720.1	16S rRNA methyltransferase	341	PN96_01540
CP009977.1	320765	321850	1	minus	permease			protein-coding			ALR14721.1	permease	361	PN96_01545
CP009977.1	322190	323485	1	minus	glutamate-1-semialdehyde aminotransferase			protein-coding			ALR14722.1	glutamate-1-semialdehyde aminotransferase	431	PN96_01550
CP009977.1	323728	324069	1	plus	iron-sulfur cluster insertion protein ErpA			protein-coding			ALR14723.1	iron-sulfur cluster insertion protein ErpA	113	PN96_01555
CP009977.1	324276	325358	1	plus	hemolysin D			protein-coding			ALR14724.1	hemolysin D	360	PN96_01560
CP009977.1	325370	328486	1	plus	acriflavin resistance protein			protein-coding			ALR14725.1	acriflavin resistance protein	1038	PN96_01565
CP009977.1	328513	329802	1	minus	peptidase M23			protein-coding			ALR17178.1	peptidase M23	429	PN96_01570
CP009977.1	329932	331119	1	plus	tyrosine--tRNA ligase			protein-coding			ALR14726.1	tyrosine--tRNA ligase	395	PN96_01575
CP009977.1	331542	332387	1	plus	Mg2+ transporter mgtE			protein-coding			ALR14727.1	Mg2+ transporter mgtE	281	PN96_01580
CP009977.1	332366	333787	1	minus	D-alanyl-D-alanine carboxypeptidase			protein-coding			ALR14728.1	D-alanyl-D-alanine carboxypeptidase	473	PN96_01585
CP009977.1	333982	335001	1	minus	membrane protein			protein-coding			ALR14729.1	membrane protein	339	PN96_01590
CP009977.1	335537	336010	1	plus	transcription elongation factor GreA	greA		protein-coding			ALR14730.1	transcription elongation factor GreA	157	PN96_01595
CP009977.1	336087	336383	1	minus	RNA-binding protein YhbY			protein-coding			ALR14731.1	RNA-binding protein YhbY	98	PN96_01600
CP009977.1	336522	337151	1	plus	23S rRNA methyltransferase	rrmJ		protein-coding			ALR14732.1	23S rRNA methyltransferase	209	PN96_01605
CP009977.1	337260	339239	1	plus	ATP-dependent metalloprotease	hflB		protein-coding			ALR14733.1	ATP-dependent metalloprotease	659	PN96_01610
CP009977.1	339292	340125	1	plus	dihydropteroate synthase	folP		protein-coding			ALR14734.1	dihydropteroate synthase	277	PN96_01615
CP009977.1	340146	341486	1	plus	phosphoglucosamine mutase	glmM		protein-coding			ALR14735.1	phosphoglucosamine mutase	446	PN96_01620
CP009977.1	341713	342051	1	plus	preprotein translocase subunit SecG			protein-coding			ALR14736.1	preprotein translocase subunit SecG	112	PN96_01625
CP009977.1	342068	342151	1	plus	tRNA-Leu			tRNA						PN96_01630
CP009977.1	342208	342284	1	plus	tRNA-Met			tRNA						PN96_01635
CP009977.1	342511	342966	1	plus	ribosome maturation protein RimP			protein-coding			ALR14737.1	ribosome maturation protein RimP	151	PN96_01640
CP009977.1	343003	344490	1	plus	transcription elongation factor NusA	nusA		protein-coding			ALR14738.1	transcription elongation factor NusA	495	PN96_01645
CP009977.1	344511	347225	1	plus	translation initiation factor IF-2			protein-coding			ALR14739.1	translation initiation factor IF-2	904	PN96_01650
CP009977.1	347340	347735	1	plus	ribosome-binding factor A	rbfA		protein-coding			ALR14740.1	ribosome-binding factor A	131	PN96_01655
CP009977.1	347735	348679	1	plus	tRNA pseudouridine synthase B	truB		protein-coding			ALR14741.1	tRNA pseudouridine synthase B	314	PN96_01660
CP009977.1	348828	349097	1	plus	30S ribosomal protein S15			protein-coding			ALR14742.1	30S ribosomal protein S15	89	PN96_01665
CP009977.1	349431	351566	1	plus	polynucleotide phosphorylase/polyadenylase			protein-coding			ALR14743.1	polynucleotide phosphorylase/polyadenylase	711	PN96_01670
CP009977.1	351765	352682	1	plus	lipoprotein NlpI			protein-coding			ALR14744.1	lipoprotein NlpI	305	PN96_01675
CP009977.1	352898	354244	1	plus	multidrug transporter	vmrA		protein-coding			ALR14745.1	multidrug transporter	448	PN96_01680
CP009977.1	354299	355177	1	minus	protease			protein-coding			ALR14746.1	protease	292	PN96_01685
CP009977.1	355198	356211	1	minus	protease			protein-coding			ALR14747.1	protease	337	PN96_01690
CP009977.1	356330	358369	1	minus	c-di-GMP phosphodiesterase			protein-coding			ALR14748.1	c-di-GMP phosphodiesterase	679	PN96_01695
CP009977.1	358722	359249	1	plus	sterol-binding protein			protein-coding			ALR17179.1	sterol-binding protein	175	PN96_01700
CP009977.1	359233	359736	1	plus	acetyltransferase			protein-coding			ALR14749.1	acetyltransferase	167	PN96_01705
CP009977.1	359958	360356	1	plus	DNA polymerase III subunit psi			protein-coding			ALR14750.1	DNA polymerase III subunit psi	132	PN96_01710
CP009977.1	360429	360884	1	plus	alanine acetyltransferase			protein-coding			ALR14751.1	alanine acetyltransferase	151	PN96_01715
CP009977.1	361051	362640	1	plus	peptide chain release factor 3	prfC		protein-coding			ALR14752.1	peptide chain release factor 3	529	PN96_01720
CP009977.1	362794	362976	1	plus	hypothetical protein			protein-coding			ALR14753.1	hypothetical protein	60	PN96_01725
CP009977.1	362963	363736	1	plus	deoxyribonuclease			protein-coding			ALR14754.1	deoxyribonuclease	257	PN96_01730
CP009977.1	363941	365224	1	plus	nucleoside transporter NupC			protein-coding			ALR14755.1	nucleoside transporter NupC	427	PN96_01735
CP009977.1	365775	366551	1	plus	deoxyribose-phosphate aldolase			protein-coding			ALR14756.1	deoxyribose-phosphate aldolase	258	PN96_01740
CP009977.1	366804	368132	1	plus	thymidine phosphorylase			protein-coding			ALR14757.1	thymidine phosphorylase	442	PN96_01745
CP009977.1	368216	369436	1	plus	phosphopentomutase			protein-coding			ALR14758.1	phosphopentomutase	406	PN96_01750
CP009977.1	369575	370294	1	plus	purine nucleoside phosphorylase	deoD		protein-coding			ALR14759.1	purine nucleoside phosphorylase	239	PN96_01755
CP009977.1	370378	370983	1	minus	SMP protein			protein-coding			ALR14760.1	SMP protein	201	PN96_01760
CP009977.1	371075	372055	1	plus	phosphoserine phosphatase			protein-coding			ALR14761.1	phosphoserine phosphatase	326	PN96_01765
CP009977.1	372120	374468	1	minus	pilus assembly protein PilZ			protein-coding			ALR14762.1	pilus assembly protein PilZ	782	PN96_01770
CP009977.1	374590	375969	1	plus	DNA repair protein RadA			protein-coding			ALR14763.1	DNA repair protein RadA	459	PN96_01775
CP009977.1	376175	378265	1	plus	elongation factor G			protein-coding			ALR14764.1	elongation factor G	696	PN96_01780
CP009977.1	378358	379284	1	minus	glycine cleavage system regulatory protein			protein-coding			ALR14765.1	glycine cleavage system regulatory protein	308	PN96_01785
CP009977.1	379382	379591	1	plus	hypothetical protein			protein-coding			ALR14766.1	hypothetical protein	69	PN96_01790
CP009977.1	379647	381341	1	minus	AMP-dependent synthetase			protein-coding			ALR17180.1	AMP-dependent synthetase	564	PN96_01795
CP009977.1	381490	382218	1	minus	AraC family transcriptional regulator			protein-coding			ALR14767.1	AraC family transcriptional regulator	242	PN96_01800
CP009977.1	382621	382794	1	plus	fimbrial protein			protein-coding			ALR14768.1	fimbrial protein	57	PN96_01805
CP009977.1	382875	383363	1	plus	peptidase A24			protein-coding			ALR14769.1	peptidase A24	162	PN96_01810
CP009977.1	383474	384781	1	plus	ATPase AAA			protein-coding			ALR14770.1	ATPase AAA	435	PN96_01815
CP009977.1	384797	385534	1	plus	pilus assembly protein CpaB			protein-coding			ALR14771.1	pilus assembly protein CpaB	245	PN96_01820
CP009977.1	385542	387014	1	plus	pilus assembly protein CpaC			protein-coding			ALR14772.1	pilus assembly protein CpaC	490	PN96_01825
CP009977.1	387027	387248	1	plus	hypothetical protein			protein-coding			ALR14773.1	hypothetical protein	73	PN96_01830
CP009977.1	387275	388615	1	plus	hypothetical protein			protein-coding			ALR14774.1	hypothetical protein	446	PN96_01835
