Accession	Begin	End	Chromosome	Orientation	Name	Symbol	Gene ID	Gene Type	Transcripts accession	Transcript name	Protein accession	Protein name	Protein length	Locus tag
NZ_CP009977.1	184540	185232	1	plus	oxidative stress defense protein		70911334	protein-coding			WP_014233014.1	oxidative stress defense protein	230	PN96_RS00945
NZ_CP009977.1	185299	186531	1	minus	phosphoglycerate dehydrogenase	serA	70911335	protein-coding			WP_014233013.1	phosphoglycerate dehydrogenase	410	PN96_RS00950
NZ_CP009977.1	186805	187461	1	minus	ribose-5-phosphate isomerase RpiA	rpiA	70911336	protein-coding			WP_014233012.1	ribose-5-phosphate isomerase RpiA	218	PN96_RS00955
NZ_CP009977.1	187520	188113	1	minus	5-formyltetrahydrofolate cyclo-ligase		70911337	protein-coding			WP_020333987.1	5-formyltetrahydrofolate cyclo-ligase	197	PN96_RS00960
NZ_CP009977.1	188118	188302	1	minus	6S RNA	ssrS	70911338	ncRNA						PN96_RS00965
NZ_CP009977.1	188311	188619	1	minus	cell division protein ZapA		70911339	protein-coding			WP_020333986.1	cell division protein ZapA	102	PN96_RS00970
NZ_CP009977.1	188868	189446	1	plus	YecA family protein		70911340	protein-coding			WP_020333985.1	YecA family protein	192	PN96_RS00975
NZ_CP009977.1	189474	190652	1	plus	2-octaprenyl-6-methoxyphenyl hydroxylase	ubiH	70911341	protein-coding			WP_020333984.1	2-octaprenyl-6-methoxyphenyl hydroxylase	392	PN96_RS00980
NZ_CP009977.1	190695	191903	1	plus	FAD-dependent 2-octaprenylphenol hydroxylase		70911342	protein-coding			WP_020333983.1	FAD-dependent 2-octaprenylphenol hydroxylase	402	PN96_RS00985
NZ_CP009977.1	191964	192170	1	minus	DUF1107 domain-containing protein		70911343	protein-coding			WP_014233006.1	DUF1107 domain-containing protein	68	PN96_RS00990
NZ_CP009977.1	192804	193277	1	minus	YbaK/EbsC family protein		70911344	protein-coding			WP_020333982.1	YbaK/EbsC family protein	157	PN96_RS00995
NZ_CP009977.1	193270	194238	1	minus	tRNA-modifying protein YgfZ	ygfZ	70911345	protein-coding			WP_020333981.1	tRNA-modifying protein YgfZ	322	PN96_RS01000
NZ_CP009977.1	194424	194684	1	plus	succinate dehydrogenase assembly factor 2		70911346	protein-coding			WP_014233003.1	succinate dehydrogenase assembly factor 2	86	PN96_RS01005
NZ_CP009977.1	194653	195078	1	plus	protein YgfX		71766303	protein-coding			WP_236614654.1	protein YgfX	141	PN96_RS24215
NZ_CP009977.1	195107	196729	1	minus	L-aspartate oxidase	nadB	70911347	protein-coding			WP_014233002.1	L-aspartate oxidase	540	PN96_RS01015
NZ_CP009977.1	197304	197882	1	plus	RNA polymerase sigma factor RpoE	rpoE	70911348	protein-coding			WP_014233001.1	RNA polymerase sigma factor RpoE	192	PN96_RS01020
NZ_CP009977.1	197909	198535	1	plus	sigma-E factor negative regulatory protein		70911349	protein-coding			WP_014233000.1	sigma-E factor negative regulatory protein	208	PN96_RS01025
NZ_CP009977.1	198532	199491	1	plus	sigma-E factor regulatory protein RseB	rseB	70911350	protein-coding			WP_014232999.1	sigma-E factor regulatory protein RseB	319	PN96_RS01030
NZ_CP009977.1	199508	199978	1	plus	SoxR reducing system RseC family protein		70911351	protein-coding			WP_014232998.1	SoxR reducing system RseC family protein	156	PN96_RS01035
NZ_CP009977.1	200139	201932	1	plus	translation elongation factor 4	lepA	70911352	protein-coding			WP_020333977.1	translation elongation factor 4	597	PN96_RS01040
NZ_CP009977.1	202037	202936	1	plus	signal peptidase I	lepB	70911353	protein-coding			WP_014232996.1	signal peptidase I	299	PN96_RS01045
NZ_CP009977.1	203085	203762	1	plus	ribonuclease III	rnc	70911354	protein-coding			WP_014232995.1	ribonuclease III	225	PN96_RS01050
NZ_CP009977.1	203755	204717	1	plus	GTPase Era	era	70911355	protein-coding			WP_014232994.1	GTPase Era	320	PN96_RS01055
NZ_CP009977.1	204823	205554	1	plus	DNA repair protein RecO	recO	70911356	protein-coding			WP_014232993.1	DNA repair protein RecO	243	PN96_RS01060
NZ_CP009977.1	205551	206282	1	plus	pyridoxine 5'-phosphate synthase	pdxJ	70911357	protein-coding			WP_020333976.1	pyridoxine 5'-phosphate synthase	243	PN96_RS01065
NZ_CP009977.1	206295	206675	1	plus	holo-ACP synthase	acpS	70911358	protein-coding			WP_020333975.1	holo-ACP synthase	126	PN96_RS01070
NZ_CP009977.1	206759	209557	1	minus	two-component sensor histidine kinase BarA	barA	70911359	protein-coding			WP_020333974.1	two-component sensor histidine kinase BarA	932	PN96_RS01075
NZ_CP009977.1	209750	211069	1	plus	23S rRNA (uracil(1939)-C(5))-methyltransferase RlmD	rlmD	70911360	protein-coding			WP_020333973.1	23S rRNA (uracil(1939)-C(5))-methyltransferase RlmD	439	PN96_RS01085
NZ_CP009977.1	211190	213409	1	plus	GTP diphosphokinase	relA	70911361	protein-coding			WP_014232988.1	GTP diphosphokinase	739	PN96_RS01090
NZ_CP009977.1	213682	214473	1	plus	nucleoside triphosphate pyrophosphohydrolase	mazG	70911362	protein-coding			WP_020333972.1	nucleoside triphosphate pyrophosphohydrolase	263	PN96_RS01095
NZ_CP009977.1	214688	216328	1	plus	CTP synthase		70911363	protein-coding			WP_020333971.1	CTP synthase	546	PN96_RS01100
NZ_CP009977.1	216410	217711	1	plus	phosphopyruvate hydratase	eno	70911364	protein-coding			WP_014232985.1	phosphopyruvate hydratase	433	PN96_RS01105
NZ_CP009977.1	218170	218451	1	plus	cell division protein FtsB	ftsB	70911365	protein-coding			WP_014232984.1	cell division protein FtsB	93	PN96_RS01110
NZ_CP009977.1	218453	219160	1	plus	2-C-methyl-D-erythritol 4-phosphate cytidylyltransferase	ispD	70911366	protein-coding			WP_020333970.1	2-C-methyl-D-erythritol 4-phosphate cytidylyltransferase	235	PN96_RS01115
NZ_CP009977.1	219174	219653	1	plus	2-C-methyl-D-erythritol 2,4-cyclodiphosphate synthase	ispF	70911367	protein-coding			WP_014232982.1	2-C-methyl-D-erythritol 2,4-cyclodiphosphate synthase	159	PN96_RS01120
NZ_CP009977.1	219696	220739	1	plus	tRNA pseudouridine(13) synthase TruD	truD	70911368	protein-coding			WP_020333968.1	tRNA pseudouridine(13) synthase TruD	347	PN96_RS01125
NZ_CP009977.1	220769	221515	1	plus	5'/3'-nucleotidase SurE	surE	70911369	protein-coding			WP_024372917.1	5'/3'-nucleotidase SurE	248	PN96_RS01130
NZ_CP009977.1	221515	222141	1	plus	protein-L-isoaspartate(D-aspartate) O-methyltransferase		70911370	protein-coding			WP_014232979.1	protein-L-isoaspartate(D-aspartate) O-methyltransferase	208	PN96_RS01135
NZ_CP009977.1	222155	223078	1	plus	peptidoglycan DD-metalloendopeptidase family protein		70911371	protein-coding			WP_024372916.1	peptidoglycan DD-metalloendopeptidase family protein	307	PN96_RS01140
NZ_CP009977.1	223159	224145	1	plus	RNA polymerase sigma factor RpoS	rpoS	70911372	protein-coding			WP_061778639.1	RNA polymerase sigma factor RpoS	328	PN96_RS01145
NZ_CP009977.1	224220	226781	1	minus	DNA mismatch repair protein MutS	mutS	70911373	protein-coding			WP_014232976.1	DNA mismatch repair protein MutS	853	PN96_RS01150
NZ_CP009977.1	226866	227357	1	plus	nicotinamide-nucleotide amidase	pncC	70911374	protein-coding			WP_020333963.1	nicotinamide-nucleotide amidase	163	PN96_RS01155
NZ_CP009977.1	227548	228594	1	plus	recombinase RecA	recA	70911375	protein-coding			WP_014232974.1	recombinase RecA	348	PN96_RS01160
NZ_CP009977.1	228709	229176	1	plus	recombination regulator RecX	recX	70911376	protein-coding			WP_020333962.1	recombination regulator RecX	155	PN96_RS01165
NZ_CP009977.1	229319	231901	1	plus	alanine--tRNA ligase	alaS	70911377	protein-coding			WP_020333961.1	alanine--tRNA ligase	860	PN96_RS01170
NZ_CP009977.1	232098	233285	1	plus	aspartate kinase		70911378	protein-coding			WP_020333960.1	aspartate kinase	395	PN96_RS01175
NZ_CP009977.1	233377	233574	1	plus	carbon storage regulator CsrA	csrA	70911379	protein-coding			WP_004415691.1	carbon storage regulator CsrA	65	PN96_RS01180
NZ_CP009977.1	233818	233910	1	plus	tRNA-Ser		70911380	tRNA						PN96_RS01185
NZ_CP009977.1	233954	234030	1	plus	tRNA-Arg		70911381	tRNA						PN96_RS01190
NZ_CP009977.1	234079	234171	1	plus	tRNA-Ser		70911382	tRNA						PN96_RS01195
NZ_CP009977.1	234239	234315	1	plus	tRNA-Arg		70911383	tRNA						PN96_RS01200
NZ_CP009977.1	234396	234472	1	plus	tRNA-Arg		70911384	tRNA						PN96_RS01205
NZ_CP009977.1	234536	234612	1	plus	tRNA-Arg		70911385	tRNA						PN96_RS01210
NZ_CP009977.1	234675	234751	1	plus	tRNA-Arg		70911386	tRNA						PN96_RS01215
NZ_CP009977.1	234814	234890	1	plus	tRNA-Arg		70911387	tRNA						PN96_RS01220
NZ_CP009977.1	234953	235029	1	plus	tRNA-Arg		70911388	tRNA						PN96_RS01225
NZ_CP009977.1	235092	235168	1	plus	tRNA-Arg		70911389	tRNA						PN96_RS01230
NZ_CP009977.1	235724	235981	1	plus	oxaloacetate decarboxylase subunit gamma		70911390	protein-coding			WP_014232970.1	oxaloacetate decarboxylase subunit gamma	85	PN96_RS01235
NZ_CP009977.1	236014	237801	1	plus	sodium-extruding oxaloacetate decarboxylase subunit alpha	oadA	70911391	protein-coding			WP_020333959.1	sodium-extruding oxaloacetate decarboxylase subunit alpha	595	PN96_RS01240
NZ_CP009977.1	237811	238941	1	plus	sodium ion-translocating decarboxylase subunit beta		70911392	protein-coding			WP_020333958.1	sodium ion-translocating decarboxylase subunit beta	376	PN96_RS01245
NZ_CP009977.1	239079	240029	1	plus	NADP-dependent oxidoreductase		70911393	protein-coding			WP_020333957.1	NADP-dependent oxidoreductase	316	PN96_RS01250
NZ_CP009977.1	240023	240484	1	plus	YqaA family protein		70911394	protein-coding			WP_020333956.1	YqaA family protein	153	PN96_RS01255
NZ_CP009977.1	240494	243337	1	plus	pitrilysin family protein		70911395	protein-coding			WP_020333955.1	pitrilysin family protein	947	PN96_RS01260
NZ_CP009977.1	243494	245062	1	plus	glutamate--cysteine ligase	gshA	70911396	protein-coding			WP_020333954.1	glutamate--cysteine ligase	522	PN96_RS01265
NZ_CP009977.1	245087	245692	1	plus	hypothetical protein		70911397	protein-coding			WP_014232963.1	hypothetical protein	201	PN96_RS01270
NZ_CP009977.1	245762	246280	1	plus	S-ribosylhomocysteine lyase	luxS	70911398	protein-coding			WP_014232962.1	S-ribosylhomocysteine lyase	172	PN96_RS01275
NZ_CP009977.1	246365	247642	1	minus	CNNM domain-containing protein		70911399	protein-coding			WP_014232961.1	CNNM domain-containing protein	425	PN96_RS01280
NZ_CP009977.1	247761	248555	1	minus	inner membrane protein YpjD		70911400	protein-coding			WP_014232960.1	inner membrane protein YpjD	264	PN96_RS01285
NZ_CP009977.1	248780	250162	1	plus	signal recognition particle protein	ffh	70911401	protein-coding			WP_014232959.1	signal recognition particle protein	460	PN96_RS01290
NZ_CP009977.1	250371	250619	1	plus	30S ribosomal protein S16	rpsP	70911402	protein-coding			WP_005379962.1	30S ribosomal protein S16	82	PN96_RS01295
NZ_CP009977.1	250650	251198	1	plus	ribosome maturation factor RimM	rimM	70911403	protein-coding			WP_014232958.1	ribosome maturation factor RimM	182	PN96_RS01300
NZ_CP009977.1	251226	251987	1	plus	tRNA (guanosine(37)-N1)-methyltransferase TrmD	trmD	70911404	protein-coding			WP_014232957.1	tRNA (guanosine(37)-N1)-methyltransferase TrmD	253	PN96_RS01305
NZ_CP009977.1	252028	252381	1	plus	50S ribosomal protein L19	rplS	70911405	protein-coding			WP_005379971.1	50S ribosomal protein L19	117	PN96_RS01310
NZ_CP009977.1	252706	252900	1	minus	DNA gyrase inhibitor YacG	yacG	70911406	protein-coding			WP_014232956.1	DNA gyrase inhibitor YacG	64	PN96_RS01315
NZ_CP009977.1	252974	253714	1	minus	cell division protein ZapD	zapD	70911407	protein-coding			WP_020333952.1	cell division protein ZapD	246	PN96_RS01320
NZ_CP009977.1	253741	254355	1	minus	dephospho-CoA kinase	coaE	70911408	protein-coding			WP_020333951.1	dephospho-CoA kinase	204	PN96_RS01325
NZ_CP009977.1	254356	255225	1	minus	A24 family peptidase		70911409	protein-coding			WP_020333950.1	A24 family peptidase	289	PN96_RS01330
NZ_CP009977.1	255293	256516	1	minus	type II secretion system F family protein		70911410	protein-coding			WP_020333949.1	type II secretion system F family protein	407	PN96_RS01335
NZ_CP009977.1	256547	258232	1	minus	type IV-A pilus assembly ATPase PilB	pilB	70911411	protein-coding			WP_020333948.1	type IV-A pilus assembly ATPase PilB	561	PN96_RS01340
NZ_CP009977.1	258233	258691	1	minus	pilin		70911412	protein-coding			WP_020333947.1	pilin	152	PN96_RS01345
NZ_CP009977.1	258958	259845	1	minus	carboxylating nicotinate-nucleotide diphosphorylase	nadC	70911413	protein-coding			WP_020333946.1	carboxylating nicotinate-nucleotide diphosphorylase	295	PN96_RS01350
NZ_CP009977.1	259938	260483	1	plus	1,6-anhydro-N-acetylmuramyl-L-alanine amidase AmpD	ampD	70911414	protein-coding			WP_020333945.1	1,6-anhydro-N-acetylmuramyl-L-alanine amidase AmpD	181	PN96_RS01355
NZ_CP009977.1	260893	261660	1	plus	pyruvate dehydrogenase complex transcriptional repressor PdhR	pdhR	70911415	protein-coding			WP_014232947.1	pyruvate dehydrogenase complex transcriptional repressor PdhR	255	PN96_RS01360
NZ_CP009977.1	261710	264370	1	plus	pyruvate dehydrogenase (acetyl-transferring), homodimeric type	aceE	70911416	protein-coding			WP_014232946.1	pyruvate dehydrogenase (acetyl-transferring), homodimeric type	886	PN96_RS01365
NZ_CP009977.1	264390	266279	1	plus	pyruvate dehydrogenase complex dihydrolipoyllysine-residue acetyltransferase	aceF	70911417	protein-coding			WP_020333942.1	pyruvate dehydrogenase complex dihydrolipoyllysine-residue acetyltransferase	629	PN96_RS01370
NZ_CP009977.1	266546	267973	1	plus	dihydrolipoyl dehydrogenase	lpdA	70911418	protein-coding			WP_014232944.1	dihydrolipoyl dehydrogenase	475	PN96_RS01375
NZ_CP009977.1	268098	268712	1	minus	LuxR/HapR/OpaR family quorum-sensing transcriptional regulator		70911419	protein-coding			WP_020333941.1	LuxR/HapR/OpaR family quorum-sensing transcriptional regulator	204	PN96_RS01380
NZ_CP009977.1	269030	269560	1	plus	hypoxanthine phosphoribosyltransferase	hpt	70911420	protein-coding			WP_014232942.1	hypoxanthine phosphoribosyltransferase	176	PN96_RS01385
NZ_CP009977.1	269649	270317	1	minus	carbonate dehydratase	can	70911421	protein-coding			WP_014232941.1	carbonate dehydratase	222	PN96_RS01390
NZ_CP009977.1	270597	272267	1	plus	SulP family inorganic anion transporter		70911422	protein-coding			WP_014232940.1	SulP family inorganic anion transporter	556	PN96_RS01395
NZ_CP009977.1	272574	273485	1	plus	ABC transporter ATP-binding protein		70911423	protein-coding			WP_014232939.1	ABC transporter ATP-binding protein	303	PN96_RS01400
NZ_CP009977.1	273495	274265	1	plus	ABC transporter permease		70911424	protein-coding			WP_014232938.1	ABC transporter permease	256	PN96_RS01405
NZ_CP009977.1	274334	275236	1	minus	pantoate--beta-alanine ligase	panC	70911425	protein-coding			WP_020333938.1	pantoate--beta-alanine ligase	300	PN96_RS01410
NZ_CP009977.1	275248	276042	1	minus	3-methyl-2-oxobutanoate hydroxymethyltransferase	panB	70911426	protein-coding			WP_020333937.1	3-methyl-2-oxobutanoate hydroxymethyltransferase	264	PN96_RS01415
NZ_CP009977.1	276067	276552	1	minus	2-amino-4-hydroxy-6-hydroxymethyldihydropteridine diphosphokinase	folK	70911427	protein-coding			WP_014232935.1	2-amino-4-hydroxy-6-hydroxymethyldihydropteridine diphosphokinase	161	PN96_RS01420
NZ_CP009977.1	276549	277913	1	minus	polynucleotide adenylyltransferase PcnB	pcnB	70911428	protein-coding			WP_020333936.1	polynucleotide adenylyltransferase PcnB	454	PN96_RS01425
NZ_CP009977.1	278014	278877	1	minus	tRNA glutamyl-Q(34) synthetase GluQRS	gluQRS	70911429	protein-coding			WP_020333935.1	tRNA glutamyl-Q(34) synthetase GluQRS	287	PN96_RS01430
NZ_CP009977.1	278954	279400	1	minus	RNA polymerase-binding protein DksA	dksA	70911430	protein-coding			WP_014232932.1	RNA polymerase-binding protein DksA	148	PN96_RS01435
NZ_CP009977.1	279525	280253	1	minus	DNA/RNA nuclease SfsA	sfsA	70911431	protein-coding			WP_020333934.1	DNA/RNA nuclease SfsA	242	PN96_RS01440
NZ_CP009977.1	280321	282789	1	plus	ATP-dependent helicase HrpB	hrpB	70911432	protein-coding			WP_024372747.1	ATP-dependent helicase HrpB	822	PN96_RS01445
NZ_CP009977.1	282782	285154	1	plus	penicillin-binding protein 1B	mrcB	70911433	protein-coding			WP_020333932.1	penicillin-binding protein 1B	790	PN96_RS01450
NZ_CP009977.1	285292	287610	1	plus	patatin-like phospholipase family protein		70911434	protein-coding			WP_020333931.1	patatin-like phospholipase family protein	772	PN96_RS01455
NZ_CP009977.1	287878	290475	1	plus	bifunctional aconitate hydratase 2/2-methylisocitrate dehydratase	acnB	70911435	protein-coding			WP_020333930.1	bifunctional aconitate hydratase 2/2-methylisocitrate dehydratase	865	PN96_RS01460
NZ_CP009977.1	290553	291686	1	minus	glycerate kinase		70911436	protein-coding			WP_020333929.1	glycerate kinase	377	PN96_RS01465
NZ_CP009977.1	291704	292969	1	minus	SLC13 family permease		70911437	protein-coding			WP_020333928.1	SLC13 family permease	421	PN96_RS01470
NZ_CP009977.1	293072	294247	1	minus	sugar diacid recognition domain-containing protein		70911438	protein-coding			WP_020333927.1	sugar diacid recognition domain-containing protein	391	PN96_RS01475
NZ_CP009977.1	294367	294735	1	plus	YacL family protein		70911439	protein-coding			WP_014232923.1	YacL family protein	122	PN96_RS01480
NZ_CP009977.1	294925	295263	1	plus	P-II family nitrogen regulator		70911440	protein-coding			WP_005386570.1	P-II family nitrogen regulator	112	PN96_RS01485
NZ_CP009977.1	295292	296521	1	plus	ammonium transporter		70911441	protein-coding			WP_014232922.1	ammonium transporter	409	PN96_RS01490
NZ_CP009977.1	296676	297689	1	plus	Fe(3+) ABC transporter substrate-binding protein		70911442	protein-coding			WP_014232921.1	Fe(3+) ABC transporter substrate-binding protein	337	PN96_RS01495
NZ_CP009977.1	297881	299506	1	plus	iron ABC transporter permease		70911443	protein-coding			WP_020333925.1	iron ABC transporter permease	541	PN96_RS01500
NZ_CP009977.1	299506	300537	1	plus	ABC transporter ATP-binding protein		70911444	protein-coding			WP_020333924.1	ABC transporter ATP-binding protein	343	PN96_RS01505
NZ_CP009977.1	300643	302055	1	minus	phosphoglucomutase/phosphomannomutase family protein		70911445	protein-coding			WP_020333923.1	phosphoglucomutase/phosphomannomutase family protein	470	PN96_RS01510
NZ_CP009977.1	302177	304585	1	minus	N,N'-diacetylchitobiose phosphorylase		70911446	protein-coding			WP_024372752.1	N,N'-diacetylchitobiose phosphorylase	802	PN96_RS01515
NZ_CP009977.1	304669	306588	1	minus	family 20 glycosylhydrolase		70911447	protein-coding			WP_020333921.1	family 20 glycosylhydrolase	639	PN96_RS01520
NZ_CP009977.1	306591	307487	1	minus	N-acetylglucosamine kinase		70911448	protein-coding			WP_020333920.1	N-acetylglucosamine kinase	298	PN96_RS01525
NZ_CP009977.1	307492	309213	1	minus	glycoside hydrolase family 9 protein		70911449	protein-coding			WP_020333919.1	glycoside hydrolase family 9 protein	573	PN96_RS01530
NZ_CP009977.1	309276	310271	1	minus	ABC transporter ATP-binding protein		70911450	protein-coding			WP_014232913.1	ABC transporter ATP-binding protein	331	PN96_RS01535
NZ_CP009977.1	310320	311303	1	minus	ABC transporter ATP-binding protein		70911451	protein-coding			WP_014232912.1	ABC transporter ATP-binding protein	327	PN96_RS01540
