Protein,MW,Length
WP_020333475.1,92.34133224000027,817
WP_014234988.1,103.96478774000022,902
WP_014234989.1,33.81056674000002,305
WP_020333477.1,15.43386664000001,141
WP_020333478.1,22.783827440000003,205
WP_020333479.1,11.011792240000004,100
WP_020333480.1,40.18420043999998,358
WP_014234994.1,42.415957539999994,406
WP_020333481.1,31.422975040000004,289
WP_024372641.1,44.18654133999994,397
WP_020333483.1,143.8948749400006,1326
WP_020333484.1,58.14731033999994,531
WP_014234999.1,18.553102440000014,168
WP_014235000.1,29.220170540000005,269
WP_014235001.1,46.34553173999996,425
WP_020333485.1,75.80562873999993,660
WP_020333486.1,35.71373823999999,328
WP_014235004.1,50.4042703399999,479
WP_014235005.1,24.10338864000002,214
WP_020333488.1,43.79040333999997,403
WP_020333489.1,74.52514694000007,676
WP_024372640.1,35.21662433999999,312
WP_014235009.1,33.61727613999998,306
WP_020333491.1,34.55447024,318
WP_020333492.1,34.95392383999999,316
WP_020333493.1,28.654907240000014,253
WP_020333494.1,23.112276740000013,203
WP_020333495.1,57.18818513999989,512
WP_020333496.1,37.317903139999956,337
WP_020333497.1,54.04044653999992,486
WP_020333498.1,43.300966939999945,404
WP_014235018.1,12.931843340000006,115
WP_020333499.1,28.42578814,250
WP_014235020.1,12.449963440000001,110
WP_014235021.1,15.220335640000018,141
WP_031334601.1,31.998649339999996,287
WP_014235023.1,10.979268840000012,104
WP_020333502.1,30.513121239999997,277
WP_020333503.1,24.872342839999995,215
WP_020333504.1,53.795415939999884,498
WP_020333505.1,48.80528273999993,446
WP_020333506.1,34.715758139999984,304
WP_020333507.1,44.15345033999996,399
WP_020333509.1,33.31204353999998,295
WP_014235031.1,14.284866740000007,128
WP_020333510.1,52.306579639999896,483
WP_020333512.1,33.33698724000001,307
WP_020333513.1,50.1963024399999,466
WP_020333514.1,46.506246439999934,430
WP_014235036.1,15.196137240000013,139
WP_014235037.1,41.46561893999994,379
WP_020333516.1,31.291413440000024,277
WP_020333517.1,17.847224540000013,152
WP_236614646.1,57.20542503999989,521
WP_014235041.1,8.212377040000002,73
WP_020333519.1,14.638911439999998,136
WP_020333520.1,10.232355440000001,94
WP_020333522.1,60.35827173999989,540
WP_024372637.1,57.71875573999987,523
WP_020333524.1,80.0865656400001,723
WP_024372636.1,42.18282273999998,365
WP_020333527.1,102.68078294000034,917
WP_024372635.1,76.35151283999998,672
WP_020333530.1,83.36323394,728
WP_014235051.1,44.27189483999997,389
WP_201765964.1,40.241270539999995,350
WP_020333532.1,36.74159593999998,338
WP_020333533.1,58.635021739999885,541
WP_024372634.1,102.69325144000032,902
WP_029791297.1,42.48967183999994,389
WP_020334986.1,74.1839763400001,667
WP_020334987.1,61.9835102399999,557
WP_020334988.1,44.39100523999992,391
WP_014235060.1,36.40038353999997,331
WP_020334989.1,72.13706673999997,639
WP_024372633.1,65.7240785399999,573
WP_020334991.1,45.59894813999999,400
WP_020334992.1,56.341634939999956,498
WP_020334993.1,54.604900139999906,488
WP_020334994.1,34.37060773999999,307
WP_049873777.1,78.77829004000017,709
WP_020334996.1,34.668934939999964,324
WP_014235069.1,34.20983543999999,329
WP_014235070.1,55.66761243999988,505
WP_020334998.1,35.90300303999995,332
WP_020334999.1,61.777711139999994,567
WP_020335000.1,27.08844124000001,244
WP_020335001.1,55.85945363999992,500
WP_020335002.1,32.380191840000016,278
WP_020335003.1,39.97447483999999,359
WP_014235077.1,36.21938413999997,312
WP_020335004.1,51.60869753999991,464
WP_014235079.1,9.250597340000002,81
WP_020335005.1,35.392760239999966,326
WP_014235081.1,31.364161940000002,283
WP_020335006.1,36.85852153999998,343
WP_020335007.1,52.3565406399999,471
WP_024372629.1,56.04498783999993,491
WP_020335009.1,26.433926840000005,241
WP_020335010.1,28.240930540000008,258
WP_020335011.1,25.40397334000003,231
WP_020335013.1,91.77782274000023,829
WP_020335015.1,41.59104373999997,369
WP_020335016.1,34.09218303999999,299
WP_020335017.1,14.570463640000016,140
WP_020335018.1,17.15889824000002,152
WP_014235093.1,20.487051740000002,185
WP_020335019.1,56.02998913999984,522
WP_014235095.1,58.3697393399999,523
WP_020335020.1,37.25023923999998,333
WP_014235097.1,8.01919214,67
WP_024372628.1,26.162542540000015,235
WP_006740877.1,18.000828040000016,158
WP_014235099.1,9.530045340000004,82
WP_020335025.1,53.06125153999988,497
WP_020335026.1,25.37758694000002,235
WP_020335027.1,115.47891514000045,1048
WP_020335028.1,30.504904840000016,270
WP_024372625.1,27.277961340000015,239
WP_014235106.1,24.133501139999996,211
WP_024372624.1,68.78916713999989,616
WP_020335031.1,46.81377293999995,408
WP_014235109.1,52.244713339999905,463
WP_020335032.1,26.007864640000005,227
WP_014235111.1,71.86307563999996,637
WP_020335034.1,78.26496883999997,704
WP_020335037.1,22.109077740000018,196
WP_020335039.1,61.22794273999995,541
WP_024372622.1,26.025521840000007,236
WP_020335041.1,60.705503139999855,558
WP_024372621.1,75.77479623999996,673
WP_020335043.1,35.89185363999998,324
WP_014235120.1,45.846245939999974,405
WP_020335045.1,75.30626033999997,656
WP_020335046.1,18.263685240000004,155
WP_020335047.1,34.83099234000001,310
WP_020335048.1,31.713269140000016,282
WP_014233426.1,7.4804090400000005,65
WP_005374484.1,7.915070840000001,69
WP_014233427.1,26.07038274000001,238
WP_020335050.1,25.05952724,222
WP_020335051.1,25.328115840000013,232
WP_020335052.1,46.11744613999992,422
WP_020335053.1,29.31681034000001,257
WP_020335054.1,49.07565984,435
WP_020335055.1,38.29371903999999,340
WP_020335056.1,29.81320664000002,263
WP_020335057.1,18.111475140000017,164
WP_020335058.1,14.802138840000012,128
WP_024372619.1,44.277343739999914,408
WP_014233438.1,30.891740040000006,276
WP_020335060.1,32.03578664000001,285
WP_014233440.1,14.072473640000009,123
WP_020335061.1,33.01927184000002,288
WP_014233442.1,29.56552524000002,266
WP_014233443.1,9.515705940000004,83
WP_014233444.1,13.614199140000004,117
WP_014233445.1,33.35812454000002,297
WP_020335062.1,25.909698440000028,231
WP_014233447.1,15.336139340000024,147
WP_014233448.1,7.616487639999998,67
WP_020335064.1,52.12461303999992,455
WP_020335066.1,17.449869140000015,160
WP_014233451.1,22.09548664000002,202
WP_020335069.1,14.726834240000013,131
WP_020335070.1,52.37626313999989,476
WP_020335072.1,38.703447839999924,341
WP_020335073.1,22.51757094,196
WP_020335074.1,31.397742140000013,285
WP_020335075.1,90.2975215400002,849
WP_014233458.1,10.34253674,94
WP_020335076.1,11.060711440000004,94
WP_020335077.1,43.954111339999976,385
WP_020335078.1,48.28022423999989,446
WP_020335079.1,195.70026304000064,1808
WP_020335080.1,63.6355761399999,559
WP_020335081.1,30.18724954,267
WP_020335082.1,42.678649239999984,365
WP_014233467.1,17.637339540000013,154
WP_020335085.1,30.948795339999986,279
WP_020335086.1,40.635642539999964,382
WP_020335087.1,27.770484440000015,249
WP_020335088.1,23.325431840000004,200
WP_014233472.1,32.58653644,289
WP_014233473.1,29.58357714000001,260
WP_014233474.1,27.195064439999985,253
WP_014233475.1,20.65153324000003,185
WP_020335090.1,22.51361594000002,211
WP_020335091.1,34.33691223999998,309
WP_020335092.1,22.21077574000001,207
WP_014233479.1,28.953756439999996,257
WP_014233480.1,21.08907034000001,194
WP_014233481.1,16.395637740000012,146
WP_020335093.1,23.27663684000001,205
WP_020335094.1,12.064481740000005,103
WP_020335095.1,23.33529554,213
WP_020335096.1,9.34764374,81
WP_020335097.1,43.23193593999995,377
WP_020335098.1,18.46432404000001,171
WP_014233488.1,15.824012740000013,141
WP_020335099.1,12.300761640000005,109
WP_020335100.1,20.854717940000004,178
WP_020335101.1,69.71174373999997,615
WP_020335102.1,13.566341140000011,120
WP_014233493.1,6.371054840000001,57
WP_020335103.1,42.49396413999996,380
WP_014233495.1,46.64663523999997,449
WP_020335104.1,39.07342033999998,376
WP_020335105.1,17.44990974000001,156
WP_024372615.1,19.190989940000016,171
WP_024372614.1,40.35138763999996,364
WP_020335107.1,89.95586054000022,815
WP_024372613.1,27.16697074,241
WP_020335109.1,21.894231640000005,204
WP_020335110.1,27.692811539999994,265
WP_014233504.1,25.187369140000005,222
WP_020335111.1,34.71862893999998,316
WP_020335112.1,29.20322754,266
WP_020335113.1,27.72180354000001,252
WP_020335114.1,29.906122040000007,285
WP_020335116.1,49.37796083999989,461
WP_020335117.1,47.72620073999995,447
WP_020335118.1,22.245659840000005,199
WP_020335119.1,19.971258540000015,174
WP_020334624.1,30.068997240000005,257
WP_020334625.1,39.82722893999996,343
WP_014233515.1,13.776086340000012,118
WP_020334627.1,36.70901963999997,331
WP_020334628.1,18.226651840000013,160
WP_024373029.1,26.815771940000015,236
WP_014233519.1,34.27348264000002,317
WP_020334630.1,24.79072014000002,221
WP_020334631.1,52.21134063999994,457
WP_020334632.1,77.53338904000015,693
WP_020334633.1,28.452406439999997,255
WP_020334634.1,48.9771485399999,455
WP_014233525.1,20.540404740000017,184
WP_014233526.1,14.625713840000001,134
WP_020334635.1,23.106659240000006,206
WP_020334636.1,44.728255340000004,390
WP_014233529.1,35.542879239999955,327
WP_024373028.1,82.21362194000008,721
WP_020334640.1,42.52176263999996,401
WP_014233532.1,33.70717344,308
WP_024373026.1,71.29133543999995,636
WP_031779227.1,28.05872564000002,243
WP_014233535.1,16.08950124000001,142
WP_014233536.1,32.97407384,301
WP_020334643.1,12.731420740000004,112
WP_020334646.1,73.71567054000006,678
WP_020334647.1,45.43724804,406
WP_024373025.1,46.13299003999989,436
WP_155521828.1,5.292258739999999,48
WP_020334650.1,46.41664803999994,414
WP_020334651.1,22.962436040000014,203
WP_020334653.1,42.154909039999936,402
WP_020334339.1,42.14694813999996,364
WP_020334341.1,22.99712964000002,198
WP_024373024.1,52.36434493999993,460
WP_014233550.1,57.85012823999988,518
WP_014233551.1,21.705446440000006,192
WP_020334344.1,38.058096039999995,337
WP_020334345.1,60.09656523999992,514
WP_020334346.1,26.00477593999999,235
WP_014233555.1,5.975048439999999,50
WP_020334347.1,43.56857043999994,379
WP_020334348.1,14.280281140000014,132
WP_020334349.1,20.321044240000013,184
WP_014233559.1,13.280780040000014,119
WP_014233560.1,15.71168424000001,134
WP_020334352.1,42.48280523999996,394
WP_020334353.1,30.43349514000001,289
WP_303621067.1,24.05342374,227
WP_020334355.1,46.702940239999954,425
WP_014233565.1,26.163818140000014,233
WP_020334356.1,33.41171214,301
WP_020334357.1,25.250838240000007,224
WP_020334358.1,20.009848940000005,179
WP_014233569.1,15.626069140000011,144
WP_020334359.1,41.44095213999992,390
WP_020334360.1,70.53479034000003,649
WP_020334361.1,50.988073839999984,462
WP_020334362.1,47.339664539999966,417
WP_020334363.1,71.19805074000004,677
WP_020334365.1,12.670335140000002,115
WP_020334366.1,29.513542339999987,271
WP_024373021.1,50.842972539999906,459
WP_020334368.1,41.26304233999996,374
WP_024373020.1,36.641943139999995,336
WP_020334371.1,15.35052124000001,136
WP_020334372.1,41.14245883999996,372
WP_020334373.1,62.24569553999987,574
WP_014233583.1,27.096825940000013,234
WP_020334374.1,32.466860940000004,300
WP_020334375.1,51.572644139999916,466
WP_020334376.1,42.58976243999992,374
WP_014233587.1,35.41814794,321
WP_020334378.1,32.32890234000001,289
WP_014233589.1,49.194256239999945,456
WP_024373019.1,31.31909944000001,282
WP_014233591.1,24.98137314000001,223
WP_024373018.1,9.62134184,86
WP_014233593.1,19.89857794000001,172
WP_081041983.1,99.94404124000039,895
WP_020334384.1,65.60093483999987,602
WP_020334385.1,36.082254239999976,339
WP_014233597.1,9.777130140000004,87
WP_020334386.1,14.673820740000016,133
WP_020334387.1,61.866942339999916,559
WP_020334388.1,16.145845540000018,151
WP_020334389.1,12.833551240000002,116
WP_014233602.1,10.488013740000003,96
WP_020334390.1,56.28323603999995,532
WP_020334392.1,22.250275440000006,202
WP_020334394.1,32.500004739999994,287
WP_020334395.1,14.19006084000001,120
WP_020334396.1,36.38114584000003,314
WP_014233608.1,51.43355363999994,470
WP_020334398.1,32.006231639999996,292
WP_020334399.1,48.70639243999993,467
WP_020334400.1,18.166133240000008,158
WP_014233612.1,13.191502840000018,118
WP_020334401.1,23.691145740000014,217
WP_014233614.1,27.34819424000001,241
WP_024373014.1,50.37052523999994,436
WP_014233616.1,13.66500184000001,119
WP_014233617.1,17.506988340000017,172
WP_024373013.1,32.906486539999996,299
WP_020334405.1,33.665717139999984,294
WP_014233620.1,19.15304624000001,176
WP_014233621.1,10.752355840000007,96
WP_020334407.1,17.867492940000016,166
WP_020334408.1,7.716926239999997,69
WP_020334409.1,7.409430840000001,64
WP_020334410.1,74.5585668399999,674
WP_020334411.1,50.741721239999976,462
WP_020334412.1,45.06392643999995,402
WP_020334413.1,16.05824494000001,143
WP_014233629.1,14.556476440000015,131
WP_020334414.1,33.017600040000005,281
WP_020334415.1,17.976062840000008,156
WP_014233632.1,57.4730200399999,502
WP_020334416.1,42.19229783999993,385
WP_020334417.1,117.31915414000049,1052
WP_014233635.1,9.818219840000001,88
WP_020334418.1,25.02177204000001,219
WP_020334419.1,38.09764973999997,339
WP_020334421.1,29.536285140000007,262
WP_020334423.1,32.80858494,298
WP_020334424.1,30.567564840000003,268
WP_020334425.1,39.463175539999966,359
WP_020334426.1,28.127237240000007,246
WP_020334427.1,56.64489483999987,527
WP_076633450.1,9.527137840000009,87
WP_020334430.1,54.201011040000054,496
WP_020334431.1,112.28222684000045,1020
WP_020334432.1,39.36013973999998,360
WP_014233649.1,33.11089274000002,293
WP_020334433.1,38.66668653999995,344
WP_020334434.1,46.606951839999965,417
WP_020334435.1,31.61888644000003,268
WP_014233653.1,28.847111539999986,259
WP_020334436.1,87.22888834000015,789
WP_014233655.1,31.42207294,277
WP_020334438.1,45.65926683999992,418
WP_020334440.1,32.47037804000001,288
WP_020334441.1,49.850488539999894,456
WP_020334442.1,60.085589539999816,539
WP_020334443.1,86.37495644000022,772
WP_020334444.1,23.60015244000001,212
WP_020334445.1,41.02478273999996,399
WP_020334446.1,32.26793454,293
WP_014233664.1,18.34408274000002,164
WP_024373009.1,32.90166183999999,305
WP_020334071.1,22.369532840000016,197
WP_020334072.1,84.93262054000016,750
WP_020334073.1,7.591504840000001,70
WP_020334074.1,8.002965039999998,67
WP_014233672.1,34.03973084000002,304
WP_024373008.1,40.54450453999995,363
WP_014233674.1,28.35032003999999,257
WP_024373007.1,14.702170940000013,130
WP_020334077.1,48.97215333999988,467
WP_020334078.1,46.258778740000004,409
WP_020334079.1,11.933534340000008,107
WP_020334080.1,18.84769844000002,163
WP_020334083.1,33.58308214000003,303
WP_020334084.1,87.44371254000015,798
WP_020334085.1,51.36779913999993,470
WP_014233683.1,24.026880040000005,213
WP_014233684.1,20.755801340000016,190
WP_020334086.1,10.674135540000005,99
WP_014233686.1,13.127008540000016,116
WP_020334087.1,24.746206640000015,219
WP_236614655.1,32.06459684000001,290
WP_020334089.1,54.06012823999992,497
WP_020334090.1,75.03680424,670
WP_014233705.1,19.55055784,173
WP_020334091.1,51.4544437399999,468
WP_020334092.1,55.38640583999989,506
WP_014233708.1,18.466032140000014,159
WP_020334094.1,36.63337543999999,335
WP_014233710.1,44.85001873999991,395
WP_020334095.1,36.91986423999998,334
WP_024373006.1,24.435288740000008,224
WP_020334099.1,55.22321043999989,478
WP_020334100.1,67.4365914399998,629
WP_020334101.1,54.90870543999991,480
WP_020334102.1,38.98157873999998,338
WP_020334103.1,27.19912024,253
WP_014233718.1,18.814241040000002,170
WP_020334104.1,38.03850973999997,352
WP_020334105.1,34.673698339999994,303
WP_020334106.1,106.06837914000046,959
WP_020334107.1,55.127503639999844,511
WP_020334108.1,16.395221940000013,142
WP_020334109.1,26.233168240000023,236
WP_020334110.1,37.67333523999999,342
WP_020334111.1,36.46979553999999,345
WP_014233727.1,9.114131440000001,79
WP_020334113.1,24.796026140000013,218
WP_014233729.1,25.615529139999996,239
WP_014233730.1,32.277155839999985,285
WP_020334119.1,48.305190139999944,442
WP_014233732.1,16.561899240000013,157
WP_020334120.1,37.76866414000002,337
WP_014233734.1,5.62443334,46
WP_020334121.1,7.903039839999999,69
WP_014233736.1,7.480392239999997,69
WP_020334122.1,31.45938524000001,282
WP_020334123.1,31.27920133999999,282
WP_024373004.1,33.62772464000002,300
WP_020334125.1,15.951312640000019,138
WP_014233741.1,15.66773094000002,143
WP_020334126.1,35.26819764,310
WP_020334127.1,61.93796003999996,552
WP_014233744.1,12.918399440000009,118
WP_014233745.1,11.811249240000002,101
WP_020334129.1,15.834287740000018,142
WP_020334130.1,22.412954440000014,199
WP_014233748.1,16.570739340000017,148
WP_020334131.1,20.012835040000013,181
WP_014233750.1,23.596940040000007,218
WP_020334133.1,22.725180440000017,205
WP_020334134.1,68.69639223999984,620
WP_020334135.1,28.634105840000007,248
WP_020334136.1,24.222318440000002,212
WP_014233755.1,48.84266463999986,448
WP_020334137.1,49.35065183999995,440
WP_020334138.1,24.979207139999996,223
WP_020334139.1,53.23388923999993,476
WP_014233759.1,45.38602623999988,420
WP_014233760.1,17.48494074000002,151
WP_014233761.1,34.503764539999985,304
WP_020334140.1,21.64485924000002,204
WP_014233763.1,8.333903540000001,73
WP_020334141.1,52.384350039999966,477
WP_020334142.1,36.17693753999999,327
WP_031334665.1,47.82745823999989,445
WP_020334143.1,12.395206740000003,104
WP_024373000.1,8.09603124,71
WP_020334145.1,23.98534864000002,214
WP_020334147.1,12.019991040000008,104
WP_020334148.1,96.73738424000017,857
WP_020334149.1,17.65954904000001,151
WP_020334151.1,39.02603623999999,352
WP_020334152.1,37.93679413999997,345
WP_020334153.1,24.288090240000017,219
WP_020334154.1,33.20564473999999,308
WP_020334155.1,16.92225934000001,151
WP_076633452.1,8.87099924,77
WP_020334157.1,25.477678940000004,222
WP_020334158.1,17.902916840000007,159
WP_020334159.1,66.87301083999989,612
WP_020334160.1,32.56603953999999,300
WP_024372999.1,22.593502840000006,206
WP_014233785.1,26.13674594,246
WP_031779209.1,41.67551903999996,402
WP_014233787.1,13.162088140000005,115
WP_014233788.1,67.11972813999982,589
WP_014233789.1,4.716660639999999,44
WP_014233790.1,21.65660524,192
WP_014233791.1,16.624881340000012,151
WP_020334163.1,92.98074824000018,829
WP_014233793.1,11.354478240000002,102
WP_014233794.1,17.697193940000012,161
WP_020334164.1,64.63382103999992,578
WP_020334165.1,22.646861040000005,204
WP_014233797.1,6.76964164,57
WP_020334167.1,34.781522740000014,287
WP_020334169.1,45.04626133999991,410
WP_014233800.1,17.49070664000001,154
WP_020334171.1,40.52384283999996,375
WP_020334172.1,113.46897654000053,1050
WP_020334173.1,64.63472224000004,589
WP_014233804.1,15.922318040000004,137
WP_020334174.1,22.184419239999993,200
WP_014233806.1,35.38524063999994,327
WP_014233807.1,38.44871273999999,350
WP_020334175.1,57.72419844000003,522
WP_020334176.1,71.88807424000008,663
WP_014233810.1,34.85375513999997,316
WP_020334177.1,36.11106223999998,333
WP_020334178.1,33.35407094000001,309
WP_020334179.1,66.57558423999978,631
WP_020334180.1,30.243344240000006,276
WP_020334181.1,10.733219940000001,98
WP_020334182.1,27.19232263999999,249
WP_020334183.1,44.52809723999993,411
WP_014233818.1,24.43412054000003,217
WP_020334184.1,35.73882683999998,321
WP_014233820.1,50.02533133999985,467
WP_236614656.1,18.929306240000006,162
WP_020334186.1,16.079268840000008,141
WP_020334187.1,33.93350304,302
WP_020334188.1,54.569237039999926,508
WP_014233825.1,37.21039253999992,347
WP_020334189.1,34.88830483999998,310
WP_020334190.1,33.203167739999984,305
WP_014233829.1,10.695951940000002,95
WP_020334191.1,23.484819539999993,212
WP_020334192.1,29.815628440000005,276
WP_020334193.1,41.462087439999955,377
WP_020334194.1,41.686454039999916,375
WP_014233834.1,32.807621139999966,304
WP_024372788.1,34.15985703999997,312
WP_020334196.1,22.96814874000001,205
WP_020334198.1,33.382445340000004,299
WP_024372789.1,28.024274040000027,255
WP_020334201.1,28.665744640000018,262
WP_020334202.1,42.54765713999997,400
WP_020334203.1,28.10598414000002,258
WP_020334204.1,29.748062040000004,271
WP_236699358.1,34.128572040000016,301
WP_020334205.1,39.633184639999946,372
WP_014233845.1,11.049697240000008,96
WP_319601979.1,34.28704774,308
WP_020334207.1,52.18133453999997,458
WP_020334208.1,19.58478884000002,163
WP_020334209.1,36.78852733999998,343
WP_020334210.1,28.14692903999999,259
WP_020334211.1,47.73284493999988,440
WP_020334212.1,32.055176239999994,296
WP_020334213.1,44.45531963999997,409
WP_020334214.1,50.20193993999993,470
WP_020334215.1,16.91057064000002,150
WP_024372791.1,38.41904513999998,348
WP_020334217.1,51.61964793999994,484
WP_020334219.1,37.102350039999976,324
WP_020334221.1,25.15679694000001,221
WP_020334222.1,34.17522594000003,292
WP_020334223.1,33.64997484000003,304
WP_024372793.1,34.20040554000001,309
WP_014233865.1,46.072727439999966,411
WP_014233866.1,37.06680353999996,318
WP_020334225.1,33.488053940000015,313
WP_020334226.1,67.16875343999976,634
WP_020334227.1,33.832219540000004,295
WP_020334228.1,11.478034540000003,106
WP_020334229.1,86.60650794000014,780
WP_020334230.1,37.86064674000003,343
WP_020334231.1,34.926337039999986,315
WP_020334232.1,32.96362884000002,305
WP_020334233.1,45.14174773999997,405
WP_024372797.1,36.21828794,333
WP_014233877.1,17.937504940000014,163
WP_014233878.1,45.28271643999985,421
WP_020334237.1,33.45727744000002,308
WP_020334238.1,68.97486363999987,607
WP_020334239.1,15.893127740000022,147
WP_020334240.1,30.706580040000002,278
WP_024372799.1,37.76964363999998,336
WP_269465656.1,24.98658724000001,228
WP_020334242.1,37.28038723999998,352
WP_020334243.1,33.15380153999999,292
WP_014233887.1,12.980945940000007,117
WP_014233888.1,31.01442264,279
WP_020334244.1,34.62766834000001,318
WP_020334245.1,77.40325584000007,697
WP_020334246.1,33.504297839999985,298
WP_020334247.1,55.57809264000002,509
WP_020334248.1,42.508546339999995,371
WP_020334249.1,45.37241183999995,406
WP_020334251.1,33.997345840000015,299
WP_020334253.1,33.34594784000001,305
WP_014233895.1,45.40256843999986,428
WP_020334254.1,21.429179640000015,196
WP_020334255.1,37.33413653999998,341
WP_020334256.1,21.103065940000015,188
WP_020334258.1,59.84814503999997,550
WP_020334259.1,51.50923663999994,460
WP_020334260.1,24.401546640000007,228
WP_020334261.1,48.95767673999994,441
WP_020334262.1,441.86085434000313,4264
WP_020334263.1,45.88202703999983,431
WP_020334264.1,20.089907140000022,174
WP_020334265.1,37.86418653999994,344
WP_020334266.1,73.83920973999996,683
WP_020334267.1,35.294840240000006,309
WP_020334268.1,10.78799504,95
WP_020334269.1,29.007641440000004,252
WP_020334270.1,18.943627240000012,168
WP_020334272.1,39.15889793999999,351
WP_020334274.1,28.121430240000024,262
WP_020334275.1,28.25836674,262
WP_020334276.1,54.61746823999991,502
WP_020334277.1,17.123704240000013,159
WP_061778630.1,42.08693163999997,400
WP_020334282.1,48.53246703999988,433
WP_024372580.1,36.00497193999999,307
WP_020333731.1,21.962194340000018,197
WP_014233903.1,12.994581040000009,128
WP_014233904.1,25.693555640000007,254
WP_014233905.1,10.707026740000005,94
WP_020333733.1,18.909183340000016,168
WP_020333734.1,16.928386540000012,158
WP_020333735.1,23.43831204000001,209
WP_020333736.1,26.44182214,250
WP_080654293.1,8.413900940000001,76
WP_020333737.1,18.125712140000015,168
WP_020333738.1,10.750205540000005,92
WP_020333739.1,33.082738339999985,291
WP_020333740.1,35.05454363999998,314
WP_020333741.1,52.197947239999934,461
WP_020333743.1,31.334649140000014,279
WP_020333744.1,27.88476203999999,257
WP_014233917.1,31.00265053999998,299
WP_020333745.1,44.674301239999984,418
WP_014233919.1,23.703750140000004,215
WP_020333746.1,29.50035974,258
WP_020333747.1,49.94595083999992,484
WP_020333748.1,77.73897844000008,696
WP_014233923.1,6.719730439999999,60
WP_020333749.1,14.343095740000017,127
WP_031779200.1,13.952689140000004,127
WP_024372581.1,41.07572753999996,362
WP_014233927.1,29.564282040000013,267
WP_020333752.1,21.56581934000001,192
WP_014233929.1,22.919000040000004,201
WP_020333753.1,29.080060339999992,252
WP_020333754.1,33.006130639999995,292
WP_014233932.1,43.71738213999996,400
WP_020333755.1,32.56023934,302
WP_020333756.1,14.387103940000008,123
WP_020333757.1,119.71937444000056,1069
WP_020333758.1,32.51190964,308
WP_020333759.1,27.486889940000008,250
WP_024372583.1,60.2651093399999,545
WP_020333761.1,29.711316639999996,266
WP_020333762.1,73.22227243999997,650
WP_020333763.1,32.30792814,297
WP_014233946.1,39.12706093999995,355
WP_014233947.1,45.304120339999905,414
WP_014233948.1,30.572286539999997,273
WP_020333764.1,43.80260923999995,400
WP_020333765.1,23.024110639999996,200
WP_020333766.1,27.069375240000006,259
WP_020333767.1,23.901185839999993,219
WP_020333768.1,47.61390223999993,437
WP_020333769.1,32.01340304000002,286
WP_020333770.1,37.40972793999998,347
WP_231119412.1,39.02177473999997,348
WP_020333773.1,28.106055339999997,259
WP_020333774.1,26.116996340000007,238
WP_020333775.1,26.92296184,239
WP_020333776.1,36.251069039999976,340
WP_014233961.1,36.131525839999966,328
WP_014233962.1,25.210299139999993,225
WP_014233963.1,38.59512043999998,342
WP_020333777.1,37.78317843999997,325
WP_020333778.1,16.02120774000001,140
WP_024372587.1,70.14728584000001,633
WP_020333780.1,31.685235239999994,300
WP_020333781.1,75.36002894,686
WP_020333782.1,28.48363734000002,260
WP_020333783.1,58.158468239999934,535
WP_014233971.1,42.47926273999998,389
WP_005373242.1,14.978322340000007,128
WP_020333785.1,41.768639839999935,392
WP_020333786.1,54.068585939999885,497
WP_020333787.1,41.90278083999995,384
WP_020333788.1,27.76453524000002,258
WP_024372588.1,41.80763333999998,376
WP_020333790.1,30.85025713999999,298
WP_014233979.1,26.936166039999996,252
WP_014233980.1,22.58924064000001,199
WP_020333793.1,52.6283057399999,486
WP_020333794.1,62.797669039999874,566
WP_020333795.1,34.22872384000001,312
WP_024372589.1,30.379865740000007,280
WP_014233985.1,44.01438073999995,394
WP_014233986.1,29.51021004000002,260
WP_020333797.1,48.95365653999986,459
WP_020333798.1,99.44270884000026,882
WP_020333799.1,4.89693284,40
WP_020333800.1,17.238378640000015,155
WP_020333801.1,38.602295039999944,336
WP_020333802.1,34.02067094,286
WP_024372591.1,23.577117840000025,214
WP_020333803.1,66.25403343999986,584
WP_020333804.1,53.318000539999915,489
WP_014233998.1,11.933719840000016,108
WP_020333805.1,93.31964794000027,846
WP_024372592.1,29.009356040000036,269
WP_020333807.1,91.21017634000022,829
WP_020333808.1,31.987606040000003,293
WP_014234003.1,54.79607563999992,488
WP_014234004.1,58.707942939999825,523
WP_020333810.1,8.25542714,72
WP_020333811.1,25.196073840000015,229
WP_020333812.1,11.222592440000001,99
WP_020333813.1,51.94855583999993,472
WP_020333814.1,49.74200513999992,456
WP_014234009.1,18.086644540000012,159
WP_014234010.1,10.845331540000009,96
WP_020333815.1,31.96719954000001,296
WP_020333816.1,44.87157563999999,410
WP_020333817.1,41.215115139999995,380
WP_020333818.1,11.247542540000001,97
WP_020333819.1,16.770047040000016,150
WP_020333820.1,32.194240940000014,278
WP_020333821.1,27.432050640000007,249
WP_231119409.1,24.64754374000001,227
WP_020333823.1,42.24444873999995,377
WP_014234020.1,6.75074204,58
WP_020333824.1,33.77736114000001,299
WP_020333825.1,94.4584142400003,856
WP_020333827.1,33.99179014000001,302
WP_152490548.1,33.59456864000001,306
WP_020333829.1,18.110558640000008,160
WP_049794701.1,45.27180903999989,425
WP_014234027.1,20.40181604000002,182
WP_014234028.1,36.88280223999998,338
WP_020333830.1,23.436919740000004,213
WP_236614650.1,44.08435083999993,404
WP_014234031.1,15.752049640000006,135
WP_014234032.1,7.569445939999999,70
WP_020333832.1,20.101865940000014,174
WP_236614651.1,48.758421540000015,441
WP_020333834.1,60.17809253999991,532
WP_020333835.1,57.937820439999925,513
